,Merchantnumber,all_transactions,sum_amounts,harmonic
640,62006362114029,262,644815020,0.565326437003
641,062006362023509,280,45480828,2.35516329203
642,62006362102837,262,126122051,0.728147386084
643,62006362065588,1259,1023054907,4.68789431663
644,62006362067498,2331,1097521074,7.12151318461
645,62006362109181,239,573741945,0.574768188161
646,062006362035129,1967,1895588068,11.4541600194
647,62006362118577,328,65889028,0.740305434747
648,62006362040825,399,842021061,3.04548696734
649,62006362059957,641,56342292085,6.95616440017
650,62006362056940,759,279310215,7.78628719015
651,62006362116319,219,3088137025,0.499987117055
652,62006362115366,3585,1513554932,7.64113451915
653,62006362112530,1324,441750920,3.01707413614
654,062006362037982,621,1496523073,3.87419665496
655,62006362112370,1320,1080342053,2.94341860569
656,62006362112320,1283,591971040,2.88096921806
657,62006362122142,1131,116953534,2.28177628673
658,62006362057632,1594,2546519351,14.0145166992
659,62006362108675,3088,669262535,7.4130188204
660,62006362105294,10682,1196201578,24.6188819499
661,062006362028991,11328,1302805967,76.6248664506
662,62006362109513,2039,3557407043,4.86262959175
663,62006362110624,1891,132994015,4.38348074695
664,62006362041969,1371,8069714970,10.6897445631
665,62006362106133,729,318480091,1.96727984353
666,062006362001957,1400,4316905761,5.01863523826
667,62006362102187,762,390431476,1.85614864594
668,62006362053290,667,140742076,7.20591755708
669,62006362101549,2213,503597052,5.92381148312
670,62006362121396,334,46287019,0.708251601961
671,62006362040664,23149,2391535495,229.403475695
672,62006362057865,2571,1912929695,17.2508626743
673,62006362058245,4837,4069969594,39.2524132925
674,62006362103816,2764,700360651,7.67475289524
675,62006362107490,881,330126735,2.02718442381
676,62006362054792,850,167737322705,6.85893271504
677,62006362064676,1896,594139122,5.24718272497
678,62006362059639,8243,22297040481,29.1799111322
679,62006362111156,1181,151721023,2.89958053341
680,62006362102450,10907,873159767,26.3950133216
681,62006362060618,162,1449989163,1.31756007307
682,62006362116968,1954,569250048,4.08799706594
683,062006362029923,15037,2082517027,89.1551076543
684,062006362021992,3578,948849181,28.6675505753
685,62006362066703,1290,795325162,4.25627132195
686,62006362045290,198,64789094,1.20300130841
687,062006362032957,1179,218568109,12.0911117191
688,062006362008378,2777,1556444172,18.2325225732
689,062006362021963,5599,1917309469,44.5121219443
690,62006362109857,575,245972035,1.38576581606
691,62006362111968,266,1217004857,0.628490627422
692,62006362053700,2782,629911465,48.060021027
693,62006362104788,899,1961070029,2.19351305739
694,062006362037757,5584,3930769884,70.8698364858
695,062006362033492,345,11080225179,2.37374237421
696,62006362111935,4099,1351081713,9.24460098995
697,062006362006348,1292,1622387074,14.3108871474
698,62006362117108,991,254929525,2.0225572141
699,62006362110940,3033,145754419,6.89453261399
700,062006362012579,17731,2246146540,210.889684931
701,62006362058081,851,6048909066,6.26769428811
702,62006362111022,1517,1501622456,3.43511145943
703,62006362118898,1231,927368144,2.50033964208
704,62006362116674,3888,558480394,8.03515797498
705,62006362110642,150,178549036,0.338584771175
706,62006362103400,2087,282331459,4.53820328052
707,62006362102385,710,169790152,1.69984816706
708,62006362116258,571,74283533,1.28894093362
709,62006362051730,385,1091046104,1.19782276953
710,62006362110351,8583,1036936391,20.1711276846
711,62006362062467,2465,22941990125,11.0695916069
712,62006362068752,725,1056412205,2.1391495373
713,62006362041634,3144,833230079,26.1623366178
714,62006362105199,1663,216355945,4.36926769454
715,62006362047400,5172,1018032181,43.0410104054
716,62006362104560,786,1261213154,1.80497595157
717,062006362031923,2943,1773572672,13.5788931026
718,62006362109259,2220,238085019,4.94865227742
719,62006362113806,296,2452609116,0.648826103689
720,062006362009477,4738,1315593179,50.9509581321
721,62006362052294,2401,2268248937,14.9830793858
722,62006362056155,161,1364790304,0.658419531967
723,62006362058853,3639,9216705127,46.4461457589
724,62006362117922,415,337514527,0.905035071664
725,62006362067617,322,38408996583,1.00103537265
726,62006362117349,151,35112025,0.315131310946
727,62006362119795,612,135655125,1.24170627804
728,62006362109969,219,178001039,0.535080877382
729,62006362115879,1270,1847589034,2.65630931127
730,62006362119294,317,150546033,0.682968878372
731,62006362069128,835,1043433179,2.41117949347
732,62006362056448,136,20886392816,1.47118155433
733,062006362035193,1444,364381468,5.7366531598
734,62006362109020,546,272960963,1.20500577659
735,62006362064732,2720,2776992285,11.2036302045
736,62006362106577,396,465961040,1.03813695134
737,62006362067677,392,138428060,1.08130094921
738,62006362109559,361,61438011,0.840075541255
739,62006362053472,6319,2224655227,92.0839340715
740,62006362064196,2834,2635228274,15.2794786317
741,62006362061994,4071,4860635893,21.4683191387
742,62006362106061,1106,192600547,2.71062174595
743,062006362034636,2644,630952377490,15.7479520246
744,62006362055539,295,12177992179,3.37861605848
745,062006362037369,642,184747648,6.53629025778
746,62006362041132,1266,807032415,17.9021182381
747,62006362040888,2301,3179500093,41.5517046835
748,62006362063593,481,5583674777,3.08276789263
749,062006362019495,1137,2711690005,17.1060557716
750,062006362026761,3798,787507943,42.418348036
751,062006362038286,2982,47726393841,20.8593570158
752,62006362047447,1825,3682683584,12.065579259
753,62006362116814,449,415926636,0.949168998788
754,62006362040368,3622,4836648618,99.3379291728
755,62006362112226,209,404605011,0.492895249659
756,62006362041936,20117,4583624421,177.126497415
757,062006362009456,1207,296595704,9.98287261815
758,62006362106632,60,44791040,0.170912894693
759,062006362006790,5903,5273331765,54.8882326532
760,62006362111003,4632,2835128799,11.0156687014
761,062006362034862,1304,3969443572,10.5373818984
762,62006362114091,403,408186532,0.901908365855
763,062006362006260,1110,3468221183,17.0056439625
764,062006362031989,1902,14160136171,12.960627442
765,62006362112153,1195,399438033,2.82939992721
766,062006362036741,7885,718507066,102.437906129
767,062006362001983,573,9653389978,4.30785200263
768,62006362062551,173,508919424,0.734581973118
769,062006362024350,270,14756659075,1.78356524287
770,062006362029415,767,17034088184,4.80518161647
771,62006362101844,211,35754047,0.564774317208
772,62006362038939,232,1445203714,1.82671974247
773,62006362111486,4765,815569023,10.8985664062
774,62006362055315,4234,6167243496,53.2784771799
775,62006362103399,240,1417512287,0.651812192776
776,062006362018861,577,91922360,4.69074521162
777,62006362106427,908,198060554,2.1756467488
778,62006362105651,327,20840134035,0.744005967659
779,62006362059368,165,93340581,0.714876831623
780,62006362118699,663,716379028,1.39333396042
781,62006362057023,3739,33806506418,25.4953975286
782,062006362013951,419,1029008038,1.96355182963
783,062006362010733,1403,567792607,10.6648342778
784,62006362055040,321,7463499877,3.67763566673
785,62006362121220,201,350825019,0.409650458983
786,62006362101654,1535,410899567,4.04436531875
787,62006362059363,3205,3213320624,31.1633186115
788,62006362056970,1562,1672792245,12.4961010292
789,62006362118909,2061,1356470029,4.27504112173
790,062006362021019,1210,426489077,16.086986634
791,062006362021201,1961,347166643,16.7594025272
792,62006362116074,390,115487049,0.901220857132
793,62006362114218,883,140355295,1.92948565835
794,62006362062342,1619,968294068,9.18596912635
795,062006362023183,315,415337076,1.26364101146
796,62006362064700,539,6634884838,2.45189854835
797,62006362116413,5925,1002573644,12.6739538985
798,062006362001891,1367,516096064,9.81749197097
799,62006362059199,911,12363009154,12.1217770003
800,062006362032748,1006,2548875078,7.40586804447
801,62006362107413,1391,1472228338,3.36078204623
802,62006362042911,510,511198657,5.90660878866
803,62006362068778,2633,299638178,8.6530233549
804,062006362035932,442,1195968602,1.87114864603
805,62006362048130,1436,1088190084,8.87586524742
806,062006362031332,3012,3707357592,23.0837276505
807,62006362117528,207,66013022,0.413278536717
808,62006362100770,783,302982044,2.10779711161
809,62006362039069,2080,2677441700,18.0760664774
810,62006362105786,1730,847671867,4.42876740865
811,62006362109260,604,184876040,1.41087655186
812,62006362042542,1354,5530798167,9.98235197446
813,62006362101618,201,5945611041,0.485946208797
814,62006362118324,223,20233051,0.467647655707
815,062006362036838,1595,29618253828,11.2316967987
816,62006362041225,2054,2057149180,14.6139397038
817,62006362065430,291,592376155,1.2047832966
818,062006362011418,4246,1420710013,40.0112632854
819,62006362059703,141,5815169192,0.922438080431
820,62006362065994,179,155630559,0.504120102907
821,62006362049238,2355,273571298,19.268177085
822,62006362119368,777,768491024,1.5574670543
823,62006362118979,52,42930021,0.110933828898
824,62006362062480,293,13491849632,1.62759470307
825,62006362063516,760,544811267,3.31587648435
826,62006362114471,491,45762043,1.15924305408
827,62006362060346,356,3895089077,1.46957798902
828,62006362062151,3037,242752119,25.3588871871
829,62006362111682,227,709414664,0.54510119405
830,62006362110225,167,292955020,0.397439856814
831,062006362022673,1508,1267487436,13.8779705401
832,62006362067415,662,458997665,2.371038005
833,62006362117092,20,8960036,0.0414766953148
834,62006362066795,630,302249534,2.53159366349
835,62006362118121,216,438627530,0.442749438945
836,62006362108885,1255,412297069,3.03854367669
837,62006362102215,161,20228855062,0.459218666394
838,062006362038444,1337,4558701093,10.908879052
839,62006362058772,1261,1140992185,7.19930397898
840,62006362100192,1699,982919067,4.87293159534
841,62006362067654,1164,2702150033,3.12175460974
842,62006362047697,327,11099844091,7.49927486893
843,62006362111039,63,45645935,0.149496397698
844,62006362069402,365,227691029,1.15805228421
845,62006362116235,830,406000034,1.76963664462
846,62006362115229,286,203048030,0.641484867567
847,062006362038363,1110,218656131175,6.76069938619
848,62006362067737,1378,48737610086,4.48528503614
849,62006362060021,118,108418897,0.9377951227
850,62006362102300,277,1729965247,0.754092499065
851,62006362117706,1219,88977307,2.76509161396
852,62006362112862,856,101483831,1.9132960541
853,62006362068359,539,341461050,1.73888300323
854,62006362068831,1375,551858062,4.42991003413
855,062006362015472,2989,4367984669,21.3652300045
856,62006362113155,1603,1117069042,3.72992469577
857,062006362029631,2059,1883390448,13.9080414407
858,62006362055252,697,2575652068,4.59534396384
859,62006362060615,607,1056342081,2.96843275029
860,062006362037299,1279,16949776475,9.96836202448
861,62006362107500,128,2225220047,0.323162745399
862,62006362056320,209,33859269,2.13399360249
863,62006362107470,388,1033199033,0.913307634243
864,62006362065888,1535,3269453436,3.54656569274
865,62006362104504,617,2554823733,1.65718551724
866,62006362042349,710,1298023119,5.15689301617
867,62006362109882,147,233044035,0.321973362714
868,62006362102663,367,684037038,0.979233540644
869,62006362069711,190,1733584056,0.463021089509
870,62006362104792,274,1218221031,0.660770573039
871,62006362067481,347,1714810251,0.825198294185
872,062006362007084,221,18221000390,1.40616510468
873,062006362026456,2393,7544570815,12.5048166194
874,62006362119108,231,91806023,0.50020944406
875,62006362115994,151,295123029,0.325429748342
876,62006362112947,447,122183067,1.05491511228
877,62006362101399,1033,460945051,2.82160931355
878,62006362107397,154,5003073027,0.361805523014
879,062006362022339,946,3077547720,8.35999156316
880,62006362119460,38,130555019,0.0830831803599
881,062006362030683,141,9576770803,0.856210401052
882,62006362111731,171,656753037,0.410005594157
883,62006362069059,1640,198500070,5.10490404685
884,62006362119340,318,370177026,0.646742194818
885,62006362114648,77,128511035,0.178962047808
886,62006362107785,992,389057027,2.16317134964
887,62006362103599,417,1073400452,1.00215492315
888,62006362109910,1848,853796560,4.72536598119
889,62006362049609,1741,886027160,17.0772928468
890,62006362059009,3390,2300156417,16.0053580949
891,62006362101689,601,42033651,1.51390018394
892,62006362063576,192,208763367,0.622505159064
893,62006362038862,876,23557433880,7.83512007646
894,62006362069147,101,200773061,0.276611818105
895,62006362057564,1203,2888302064,12.2177862187
896,62006362039223,68,15022097,1.62916543531
897,62006362107125,574,600921919,1.42237990222
898,62006362069268,940,3752213852,2.43830591845
899,62006362105720,474,47129296357,1.20676591712
900,062006362036631,304,313285768,1.95726520898
901,62006362045373,358,896358032,6.97526150137
902,62006362111215,2452,618398103,5.58032077041
903,62006362108442,342,59740011,0.840111112249
904,62006362067004,1409,1284984115,3.64510903423
905,62006362043045,683,9234086644,4.84296784068
906,62006362060546,594,485862954,3.38468526296
907,062006362036540,1435,7838526319,18.3707722911
908,62006362059800,913,24433024085,7.25655454829
909,062006362023646,1722,462965641,28.2973093619
910,62006362117290,130,74047026,0.272122816336
911,62006362118341,154,85575019,0.321835966815
912,62006362103184,645,8147961495,1.85585328594
913,62006362060109,522,1716271435,2.41464850329
914,062006362014560,724,857989193,13.7292514893
915,062006362008379,187,780460163,0.64359721057
916,062006362007392,825,418362079,4.40441959973
917,62006362114154,897,474115031,2.09296696748
918,062006362026994,662,23009887441,8.94561595393
919,62006362047516,3001,636835129,44.355033925
920,062006362037002,361,1595393179,3.26863331311
921,62006362115023,709,234730101,1.65216097857
922,62006362043248,1031,319138423,11.5334021029
923,062006362016309,1071,258272068,15.8325969023
924,62006362105646,685,376572079,1.88551732198
925,062006362010623,513,57796468,5.39681472623
926,62006362066838,298,2155729309,1.04006037028
927,62006362105636,608,278264031,1.44775680404
928,62006362108889,150,5097609042,0.350937889481
929,62006362068917,179,25378030,0.644590593417
930,62006362119736,97,1231066019,0.198471032084
931,62006362105229,2192,437977048,4.97340756843
932,62006362111411,1313,504715031,3.15997686993
933,062006362022984,334,9019946456,2.51374488963
934,62006362101291,115,122380055,0.377218942946
935,62006362057097,755,402080415,8.51133035616
